algorithm,pattern_length,inspections
Weak Boyer Moore,10,3640862
Weak Memorizing Boyer Moore,10,3614635
Weak Turbo Boyer Moore,10,3539709
Weak Boyer Moore,10,3188517
Weak Memorizing Boyer Moore,10,2827690
Weak Turbo Boyer Moore,10,2827690
Weak Boyer Moore,10,3237213
Weak Memorizing Boyer Moore,10,2866869
Weak Turbo Boyer Moore,10,2866869
Weak Boyer Moore,10,3208644
Weak Memorizing Boyer Moore,10,3174968
Weak Turbo Boyer Moore,10,2801139
Weak Boyer Moore,10,3517584
Weak Memorizing Boyer Moore,10,3334063
Weak Turbo Boyer Moore,10,3224203
Weak Boyer Moore,10,3431834
Weak Memorizing Boyer Moore,10,3182080
Weak Turbo Boyer Moore,10,3182080
Weak Boyer Moore,10,4078293
Weak Memorizing Boyer Moore,10,3741474
Weak Turbo Boyer Moore,10,3590514
Weak Boyer Moore,10,3430091
Weak Memorizing Boyer Moore,10,3274807
Weak Turbo Boyer Moore,10,2846631
Weak Boyer Moore,10,3807946
Weak Memorizing Boyer Moore,10,3708378
Weak Turbo Boyer Moore,10,3612186
Weak Boyer Moore,10,3527996
Weak Memorizing Boyer Moore,10,3143429
Weak Turbo Boyer Moore,10,3143429
Weak Boyer Moore,10,4031653
Weak Memorizing Boyer Moore,10,3558144
Weak Turbo Boyer Moore,10,3448253
Weak Boyer Moore,10,4359003
Weak Memorizing Boyer Moore,10,4214406
Weak Turbo Boyer Moore,10,3806697
Weak Boyer Moore,10,5009338
Weak Memorizing Boyer Moore,10,4539633
Weak Turbo Boyer Moore,10,4025736
Weak Boyer Moore,10,4228717
Weak Memorizing Boyer Moore,10,3730610
Weak Turbo Boyer Moore,10,3512768
Weak Boyer Moore,10,4196337
Weak Memorizing Boyer Moore,10,3864772
Weak Turbo Boyer Moore,10,3758426
Weak Boyer Moore,10,4645387
Weak Memorizing Boyer Moore,10,4415220
Weak Turbo Boyer Moore,10,4075024
Weak Boyer Moore,10,3610677
Weak Memorizing Boyer Moore,10,3594975
Weak Turbo Boyer Moore,10,3510698
Weak Boyer Moore,10,2673536
Weak Memorizing Boyer Moore,10,2406230
Weak Turbo Boyer Moore,10,2406230
Weak Boyer Moore,10,2701376
Weak Memorizing Boyer Moore,10,2430341
Weak Turbo Boyer Moore,10,2430341
Weak Boyer Moore,10,3425343
Weak Memorizing Boyer Moore,10,3399497
Weak Turbo Boyer Moore,10,2975051
Weak Boyer Moore,10,3429910
Weak Memorizing Boyer Moore,10,3310105
Weak Turbo Boyer Moore,10,3217655
Weak Boyer Moore,10,3457312
Weak Memorizing Boyer Moore,10,3207558
Weak Turbo Boyer Moore,10,3207558
Weak Boyer Moore,10,3683816
Weak Memorizing Boyer Moore,10,3343479
Weak Turbo Boyer Moore,10,3166836
Weak Boyer Moore,10,3874241
Weak Memorizing Boyer Moore,10,3530249
Weak Turbo Boyer Moore,10,3086275
Weak Boyer Moore,10,3940116
Weak Memorizing Boyer Moore,10,3848790
Weak Turbo Boyer Moore,10,3764469
Weak Boyer Moore,10,3543858
Weak Memorizing Boyer Moore,10,3159291
Weak Turbo Boyer Moore,10,3159291
Weak Boyer Moore,10,3685485
Weak Memorizing Boyer Moore,10,3282101
Weak Turbo Boyer Moore,10,3282101
Weak Boyer Moore,10,3591485
Weak Memorizing Boyer Moore,10,3482811
Weak Turbo Boyer Moore,10,2984677
Weak Boyer Moore,10,2963468
Weak Memorizing Boyer Moore,10,2876691
Weak Turbo Boyer Moore,10,2782034
Weak Boyer Moore,10,3361394
Weak Memorizing Boyer Moore,10,3111640
Weak Turbo Boyer Moore,10,3111640
Weak Boyer Moore,10,4013939
Weak Memorizing Boyer Moore,10,3703246
Weak Turbo Boyer Moore,10,3553341
Weak Boyer Moore,10,4502234
Weak Memorizing Boyer Moore,10,4267891
Weak Turbo Boyer Moore,10,3929886
Weak Boyer Moore,10,3744035
Weak Memorizing Boyer Moore,10,3696889
Weak Turbo Boyer Moore,10,3586804
Weak Boyer Moore,10,3179584
Weak Memorizing Boyer Moore,10,2818757
Weak Turbo Boyer Moore,10,2818757
Weak Boyer Moore,10,3265048
Weak Memorizing Boyer Moore,10,2894672
Weak Turbo Boyer Moore,10,2894672
Weak Boyer Moore,10,4022812
Weak Memorizing Boyer Moore,10,3969900
Weak Turbo Boyer Moore,10,3633743
Weak Boyer Moore,10,5350351
Weak Memorizing Boyer Moore,10,4948493
Weak Turbo Boyer Moore,10,4415760
Weak Boyer Moore,10,3543489
Weak Memorizing Boyer Moore,10,3238559
Weak Turbo Boyer Moore,10,3149156
Weak Boyer Moore,10,3956704
Weak Memorizing Boyer Moore,10,3640279
Weak Turbo Boyer Moore,10,3461929
Weak Boyer Moore,10,4359561
Weak Memorizing Boyer Moore,10,4104847
Weak Turbo Boyer Moore,10,3663495
Weak Boyer Moore,10,3427752
Weak Memorizing Boyer Moore,10,3357642
Weak Turbo Boyer Moore,10,3189527
Weak Boyer Moore,10,3481831
Weak Memorizing Boyer Moore,10,3097264
Weak Turbo Boyer Moore,10,3097264
Weak Boyer Moore,10,3716772
Weak Memorizing Boyer Moore,10,3313298
Weak Turbo Boyer Moore,10,3313298
Weak Boyer Moore,10,3796031
Weak Memorizing Boyer Moore,10,3731671
Weak Turbo Boyer Moore,10,3483438
Weak Boyer Moore,10,4814760
Weak Memorizing Boyer Moore,10,4374016
Weak Turbo Boyer Moore,10,3848539
Weak Boyer Moore,10,4392868
Weak Memorizing Boyer Moore,10,3921369
Weak Turbo Boyer Moore,10,3796085
Weak Boyer Moore,10,4071058
Weak Memorizing Boyer Moore,10,3759805
Weak Turbo Boyer Moore,10,3607526
Weak Boyer Moore,10,4287032
Weak Memorizing Boyer Moore,10,4125335
Weak Turbo Boyer Moore,10,3828616
Weak Boyer Moore,10,3544787
Weak Memorizing Boyer Moore,10,3534327
Weak Turbo Boyer Moore,10,3441801
Weak Boyer Moore,10,2204104
Weak Memorizing Boyer Moore,10,2027115
Weak Turbo Boyer Moore,10,2027115
Weak Boyer Moore,10,2217186
Weak Memorizing Boyer Moore,10,2039408
Weak Turbo Boyer Moore,10,2039408
Weak Boyer Moore,10,3445906
Weak Memorizing Boyer Moore,10,3432474
Weak Turbo Boyer Moore,10,3045028
Weak Boyer Moore,10,3459302
Weak Memorizing Boyer Moore,10,3352224
Weak Turbo Boyer Moore,10,3284101
Weak Boyer Moore,10,3469394
Weak Memorizing Boyer Moore,10,3219640
Weak Turbo Boyer Moore,10,3219640
Weak Boyer Moore,10,4054359
Weak Memorizing Boyer Moore,10,3639284
Weak Turbo Boyer Moore,10,3546416
Weak Boyer Moore,10,4111209
Weak Memorizing Boyer Moore,10,3731013
Weak Turbo Boyer Moore,10,3171563
Weak Boyer Moore,10,3821365
Weak Memorizing Boyer Moore,10,3754497
Weak Turbo Boyer Moore,10,3673726
Weak Boyer Moore,10,3551875
Weak Memorizing Boyer Moore,10,3167308
Weak Turbo Boyer Moore,10,3167308
Weak Boyer Moore,10,3652064
Weak Memorizing Boyer Moore,10,3248682
Weak Turbo Boyer Moore,10,3248682
Weak Boyer Moore,10,3180784
Weak Memorizing Boyer Moore,10,3133764
Weak Turbo Boyer Moore,10,2758098
Weak Boyer Moore,10,3394958
Weak Memorizing Boyer Moore,10,3216814
Weak Turbo Boyer Moore,10,3094339
Weak Boyer Moore,10,3373658
Weak Memorizing Boyer Moore,10,3123904
Weak Turbo Boyer Moore,10,3123904
Weak Boyer Moore,10,4217056
Weak Memorizing Boyer Moore,10,3834926
Weak Turbo Boyer Moore,10,3663029
Weak Boyer Moore,10,5174816
Weak Memorizing Boyer Moore,10,4790501
Weak Turbo Boyer Moore,10,4370714
Weak Boyer Moore,10,3865227
Weak Memorizing Boyer Moore,10,3822064
Weak Turbo Boyer Moore,10,3732273
Weak Boyer Moore,10,3183122
Weak Memorizing Boyer Moore,10,2822295
Weak Turbo Boyer Moore,10,2822295
Weak Boyer Moore,10,3264616
Weak Memorizing Boyer Moore,10,2894273
Weak Turbo Boyer Moore,10,2894273
Weak Boyer Moore,10,3525331
Weak Memorizing Boyer Moore,10,3481735
Weak Turbo Boyer Moore,10,3058990
Weak Boyer Moore,10,3442728
Weak Memorizing Boyer Moore,10,3298762
Weak Turbo Boyer Moore,10,3241437
Weak Boyer Moore,10,3421529
Weak Memorizing Boyer Moore,10,3171775
Weak Turbo Boyer Moore,10,3171775
Weak Boyer Moore,10,3617414
Weak Memorizing Boyer Moore,10,3346527
Weak Turbo Boyer Moore,10,3346527
Weak Boyer Moore,10,2617463
Weak Memorizing Boyer Moore,10,2565709
Weak Turbo Boyer Moore,10,2265629
Weak Boyer Moore,10,3356236
Weak Memorizing Boyer Moore,10,3277637
Weak Turbo Boyer Moore,10,3154956
Weak Boyer Moore,10,3520920
Weak Memorizing Boyer Moore,10,3136353
Weak Turbo Boyer Moore,10,3136353
Weak Boyer Moore,10,3716629
Weak Memorizing Boyer Moore,10,3313186
Weak Turbo Boyer Moore,10,3313186
Weak Boyer Moore,10,4232060
Weak Memorizing Boyer Moore,10,4128882
Weak Turbo Boyer Moore,10,3828796
Weak Boyer Moore,10,4238464
Weak Memorizing Boyer Moore,10,3845364
Weak Turbo Boyer Moore,10,3302004
Weak Boyer Moore,10,3665648
Weak Memorizing Boyer Moore,10,3263686
Weak Turbo Boyer Moore,10,3170627
Weak Boyer Moore,10,3719713
Weak Memorizing Boyer Moore,10,3448865
Weak Turbo Boyer Moore,10,3448865
Weak Boyer Moore,10,3608743
Weak Memorizing Boyer Moore,10,3483374
Weak Turbo Boyer Moore,10,3282704
Weak Boyer Moore,10,3406516
Weak Memorizing Boyer Moore,10,3386603
Weak Turbo Boyer Moore,10,3260473
Weak Boyer Moore,10,2670365
Weak Memorizing Boyer Moore,10,2403059
Weak Turbo Boyer Moore,10,2403059
Weak Boyer Moore,10,2707202
Weak Memorizing Boyer Moore,10,2436160
Weak Turbo Boyer Moore,10,2436160
Weak Boyer Moore,10,3958656
Weak Memorizing Boyer Moore,10,3932272
Weak Turbo Boyer Moore,10,3630969
Weak Boyer Moore,10,4884481
Weak Memorizing Boyer Moore,10,4634055
Weak Turbo Boyer Moore,10,4173397
Weak Boyer Moore,10,3945673
Weak Memorizing Boyer Moore,10,3627098
Weak Turbo Boyer Moore,10,3473918
Weak Boyer Moore,10,4447978
Weak Memorizing Boyer Moore,10,3920255
Weak Turbo Boyer Moore,10,3688757
Weak Boyer Moore,10,5060584
Weak Memorizing Boyer Moore,10,4573909
Weak Turbo Boyer Moore,10,4034978
Weak Boyer Moore,10,3707698
Weak Memorizing Boyer Moore,10,3632556
Weak Turbo Boyer Moore,10,3507438
Weak Boyer Moore,10,3520045
Weak Memorizing Boyer Moore,10,3135478
Weak Turbo Boyer Moore,10,3135478
Weak Boyer Moore,10,3700986
Weak Memorizing Boyer Moore,10,3297573
Weak Turbo Boyer Moore,10,3297573
Weak Boyer Moore,10,4079553
Weak Memorizing Boyer Moore,10,3968686
Weak Turbo Boyer Moore,10,3612319
Weak Boyer Moore,10,3660309
Weak Memorizing Boyer Moore,10,3488340
Weak Turbo Boyer Moore,10,3015476
Weak Boyer Moore,10,3684640
Weak Memorizing Boyer Moore,10,3370567
Weak Turbo Boyer Moore,10,3177937
Weak Boyer Moore,10,3695855
Weak Memorizing Boyer Moore,10,3424921
Weak Turbo Boyer Moore,10,3424921
Weak Boyer Moore,10,3442607
Weak Memorizing Boyer Moore,10,3320647
Weak Turbo Boyer Moore,10,3117805
Weak Boyer Moore,10,3487536
Weak Memorizing Boyer Moore,10,3438773
Weak Turbo Boyer Moore,10,3160086
Weak Boyer Moore,10,3164649
Weak Memorizing Boyer Moore,10,2803822
Weak Turbo Boyer Moore,10,2803822
Weak Boyer Moore,10,3273596
Weak Memorizing Boyer Moore,10,2903219
Weak Turbo Boyer Moore,10,2903219
Weak Boyer Moore,10,4003516
Weak Memorizing Boyer Moore,10,3965027
Weak Turbo Boyer Moore,10,3690609
Weak Boyer Moore,10,5359061
Weak Memorizing Boyer Moore,10,4957374
Weak Turbo Boyer Moore,10,4423634
Weak Boyer Moore,10,4100810
Weak Memorizing Boyer Moore,10,3746562
Weak Turbo Boyer Moore,10,3659621
Weak Boyer Moore,10,3640458
Weak Memorizing Boyer Moore,10,3369616
Weak Turbo Boyer Moore,10,3369616
Weak Boyer Moore,10,3622966
Weak Memorizing Boyer Moore,10,3438875
Weak Turbo Boyer Moore,10,3119590
Weak Boyer Moore,10,3712544
Weak Memorizing Boyer Moore,10,3554995
Weak Turbo Boyer Moore,10,3172329
Weak Boyer Moore,10,3690676
Weak Memorizing Boyer Moore,10,3232801
Weak Turbo Boyer Moore,10,3158175
Weak Boyer Moore,10,3733660
Weak Memorizing Boyer Moore,10,3330266
Weak Turbo Boyer Moore,10,3330266
Weak Boyer Moore,10,3962527
Weak Memorizing Boyer Moore,10,3900007
Weak Turbo Boyer Moore,10,3650814
Weak Boyer Moore,10,4255679
Weak Memorizing Boyer Moore,10,3872853
Weak Turbo Boyer Moore,10,3333151
Weak Boyer Moore,10,3750795
Weak Memorizing Boyer Moore,10,3394761
Weak Turbo Boyer Moore,10,3318272
Weak Boyer Moore,10,3745985
Weak Memorizing Boyer Moore,10,3475083
Weak Turbo Boyer Moore,10,3475083
Weak Boyer Moore,10,3560408
Weak Memorizing Boyer Moore,10,3457681
Weak Turbo Boyer Moore,10,3259333
Weak Boyer Moore,10,3283925
Weak Memorizing Boyer Moore,10,3277832
Weak Turbo Boyer Moore,10,3165874
Weak Boyer Moore,10,1830912
Weak Memorizing Boyer Moore,10,1721940
Weak Turbo Boyer Moore,10,1721940
Weak Boyer Moore,10,1837896
Weak Memorizing Boyer Moore,10,1728815
Weak Turbo Boyer Moore,10,1728815
Weak Boyer Moore,10,3566557
Weak Memorizing Boyer Moore,10,3557405
Weak Turbo Boyer Moore,10,3263136
Weak Boyer Moore,10,3816224
Weak Memorizing Boyer Moore,10,3696879
Weak Turbo Boyer Moore,10,3549248
Weak Boyer Moore,10,4278808
Weak Memorizing Boyer Moore,10,3952206
Weak Turbo Boyer Moore,10,3557902
Weak Boyer Moore,10,4305952
Weak Memorizing Boyer Moore,10,3886569
Weak Turbo Boyer Moore,10,3761399
Weak Boyer Moore,10,4390721
Weak Memorizing Boyer Moore,10,4000488
Weak Turbo Boyer Moore,10,3586154
Weak Boyer Moore,10,3637021
Weak Memorizing Boyer Moore,10,3576945
Weak Turbo Boyer Moore,10,3423552
Weak Boyer Moore,10,3553282
Weak Memorizing Boyer Moore,10,3168715
Weak Turbo Boyer Moore,10,3168715
Weak Boyer Moore,10,4120099
Weak Memorizing Boyer Moore,10,3589545
Weak Turbo Boyer Moore,10,3457890
Weak Boyer Moore,10,3942986
Weak Memorizing Boyer Moore,10,3776174
Weak Turbo Boyer Moore,10,3319519
Weak Boyer Moore,10,3933765
Weak Memorizing Boyer Moore,10,3731065
Weak Turbo Boyer Moore,10,3430488
Weak Boyer Moore,10,4160294
Weak Memorizing Boyer Moore,10,3833773
Weak Turbo Boyer Moore,10,3450140
Weak Boyer Moore,10,4050714
Weak Memorizing Boyer Moore,10,3698665
Weak Turbo Boyer Moore,10,3553447
Weak Boyer Moore,10,5066138
Weak Memorizing Boyer Moore,10,4696496
Weak Turbo Boyer Moore,10,4318639
Weak Boyer Moore,10,3661560
Weak Memorizing Boyer Moore,10,3628941
Weak Turbo Boyer Moore,10,3504080
Weak Boyer Moore,10,3184154
Weak Memorizing Boyer Moore,10,2823327
Weak Turbo Boyer Moore,10,2823327
Weak Boyer Moore,10,3253639
Weak Memorizing Boyer Moore,10,2883264
Weak Turbo Boyer Moore,10,2883264
Weak Boyer Moore,10,3735436
Weak Memorizing Boyer Moore,10,3681300
Weak Turbo Boyer Moore,10,3283835
Weak Boyer Moore,10,3776716
Weak Memorizing Boyer Moore,10,3620336
Weak Turbo Boyer Moore,10,3439565
Weak Boyer Moore,10,4220441
Weak Memorizing Boyer Moore,10,3893554
Weak Turbo Boyer Moore,10,3505245
Weak Boyer Moore,10,4237220
Weak Memorizing Boyer Moore,10,3874192
Weak Turbo Boyer Moore,10,3646221
Weak Boyer Moore,10,3819591
Weak Memorizing Boyer Moore,10,3643394
Weak Turbo Boyer Moore,10,3245143
Weak Boyer Moore,10,4138511
Weak Memorizing Boyer Moore,10,4011339
Weak Turbo Boyer Moore,10,3701272
Weak Boyer Moore,10,3521235
Weak Memorizing Boyer Moore,10,3136668
Weak Turbo Boyer Moore,10,3136668
Weak Boyer Moore,10,3696281
Weak Memorizing Boyer Moore,10,3292943
Weak Turbo Boyer Moore,10,3292943
Weak Boyer Moore,10,3742300
Weak Memorizing Boyer Moore,10,3663811
Weak Turbo Boyer Moore,10,3402253
Weak Boyer Moore,10,4486609
Weak Memorizing Boyer Moore,10,4076334
Weak Turbo Boyer Moore,10,3911625
Weak Boyer Moore,10,4765143
Weak Memorizing Boyer Moore,10,4191722
Weak Turbo Boyer Moore,10,3672259
Weak Boyer Moore,10,3934230
Weak Memorizing Boyer Moore,10,3620760
Weak Turbo Boyer Moore,10,3493034
Weak Boyer Moore,10,4641140
Weak Memorizing Boyer Moore,10,4411125
Weak Turbo Boyer Moore,10,4071344
Weak Boyer Moore,10,3630282
Weak Memorizing Boyer Moore,10,3608470
Weak Turbo Boyer Moore,10,3478797
Weak Boyer Moore,10,2671045
Weak Memorizing Boyer Moore,10,2403739
Weak Turbo Boyer Moore,10,2403739
Weak Boyer Moore,10,2704732
Weak Memorizing Boyer Moore,10,2433699
Weak Turbo Boyer Moore,10,2433699
Weak Boyer Moore,10,3834500
Weak Memorizing Boyer Moore,10,3806000
Weak Turbo Boyer Moore,10,3437416
Weak Boyer Moore,10,4045627
Weak Memorizing Boyer Moore,10,3889258
Weak Turbo Boyer Moore,10,3681384
Weak Boyer Moore,10,4251331
Weak Memorizing Boyer Moore,10,3924432
Weak Turbo Boyer Moore,10,3531886
Weak Boyer Moore,10,3907553
Weak Memorizing Boyer Moore,10,3478441
Weak Turbo Boyer Moore,10,3368816
Weak Boyer Moore,10,4625597
Weak Memorizing Boyer Moore,10,4189905
Weak Turbo Boyer Moore,10,3615765
Weak Boyer Moore,10,4295785
Weak Memorizing Boyer Moore,10,4176945
Weak Turbo Boyer Moore,10,3889630
Weak Boyer Moore,10,3535591
Weak Memorizing Boyer Moore,10,3151024
Weak Turbo Boyer Moore,10,3151024
Weak Boyer Moore,10,3697611
Weak Memorizing Boyer Moore,10,3294163
Weak Turbo Boyer Moore,10,3294163
Weak Boyer Moore,10,3805562
Weak Memorizing Boyer Moore,10,3710535
Weak Turbo Boyer Moore,10,3320608
Weak Boyer Moore,10,2962305
Weak Memorizing Boyer Moore,10,2900984
Weak Turbo Boyer Moore,10,2638057
Weak Boyer Moore,10,4132479
Weak Memorizing Boyer Moore,10,3805595
Weak Turbo Boyer Moore,10,3424729
Weak Boyer Moore,10,3688241
Weak Memorizing Boyer Moore,10,3417364
Weak Turbo Boyer Moore,10,3417364
Weak Boyer Moore,10,3698690
Weak Memorizing Boyer Moore,10,3527066
Weak Turbo Boyer Moore,10,3269306
Weak Boyer Moore,10,3655517
Weak Memorizing Boyer Moore,10,3602851
Weak Turbo Boyer Moore,10,3299924
Weak Boyer Moore,10,3174722
Weak Memorizing Boyer Moore,10,2813895
Weak Turbo Boyer Moore,10,2813895
Weak Boyer Moore,10,3271833
Weak Memorizing Boyer Moore,10,2901474
Weak Turbo Boyer Moore,10,2901474
Weak Boyer Moore,10,4136009
Weak Memorizing Boyer Moore,10,4085047
Weak Turbo Boyer Moore,10,3782456
Weak Boyer Moore,10,4793668
Weak Memorizing Boyer Moore,10,4444456
Weak Turbo Boyer Moore,10,4247226
Weak Boyer Moore,10,4572749
Weak Memorizing Boyer Moore,10,4148626
Weak Turbo Boyer Moore,10,3661803
Weak Boyer Moore,10,3635491
Weak Memorizing Boyer Moore,10,3364570
Weak Turbo Boyer Moore,10,3364570
Weak Boyer Moore,10,3465445
Weak Memorizing Boyer Moore,10,3300968
Weak Turbo Boyer Moore,10,3026299
Weak Boyer Moore,10,2969140
Weak Memorizing Boyer Moore,10,2929454
Weak Turbo Boyer Moore,10,2779107
Weak Boyer Moore,10,3473592
Weak Memorizing Boyer Moore,10,3089025
Weak Turbo Boyer Moore,10,3089025
Weak Boyer Moore,10,3728061
Weak Memorizing Boyer Moore,10,3324664
Weak Turbo Boyer Moore,10,3324664
Weak Boyer Moore,10,4098782
Weak Memorizing Boyer Moore,10,4022565
Weak Turbo Boyer Moore,10,3746502
Weak Boyer Moore,10,3865569
Weak Memorizing Boyer Moore,10,3526139
Weak Turbo Boyer Moore,10,3304038
Weak Boyer Moore,10,4223306
Weak Memorizing Boyer Moore,10,3822168
Weak Turbo Boyer Moore,10,3609762
Weak Boyer Moore,10,3741354
Weak Memorizing Boyer Moore,10,3470422
Weak Turbo Boyer Moore,10,3470422
Weak Boyer Moore,10,3553042
Weak Memorizing Boyer Moore,10,3442622
Weak Turbo Boyer Moore,10,3224817
Weak Boyer Moore,10,3282295
Weak Memorizing Boyer Moore,10,3271016
Weak Turbo Boyer Moore,10,3131491
Weak Boyer Moore,10,2202642
Weak Memorizing Boyer Moore,10,2025653
Weak Turbo Boyer Moore,10,2025653
Weak Boyer Moore,10,2217725
Weak Memorizing Boyer Moore,10,2039936
Weak Turbo Boyer Moore,10,2039936
Weak Boyer Moore,10,3651062
Weak Memorizing Boyer Moore,10,3639092
Weak Turbo Boyer Moore,10,3366839
Weak Boyer Moore,10,4099223
Weak Memorizing Boyer Moore,10,3947058
Weak Turbo Boyer Moore,10,3777271
Weak Boyer Moore,10,4448400
Weak Memorizing Boyer Moore,10,4102860
Weak Turbo Boyer Moore,10,3802136
Weak Boyer Moore,10,4563818
Weak Memorizing Boyer Moore,10,4073150
Weak Turbo Boyer Moore,10,3929339
Weak Boyer Moore,10,4564645
Weak Memorizing Boyer Moore,10,4154678
Weak Turbo Boyer Moore,10,3760694
Weak Boyer Moore,10,3920956
Weak Memorizing Boyer Moore,10,3834467
Weak Turbo Boyer Moore,10,3619597
Weak Boyer Moore,10,4318835
Weak Memorizing Boyer Moore,10,3815602
Weak Turbo Boyer Moore,10,3543014
Weak Boyer Moore,10,3655982
Weak Memorizing Boyer Moore,10,3252636
Weak Turbo Boyer Moore,10,3252636
Weak Boyer Moore,10,3501847
Weak Memorizing Boyer Moore,10,3428560
Weak Turbo Boyer Moore,10,3107867
Weak Boyer Moore,10,4259805
Weak Memorizing Boyer Moore,10,4013193
Weak Turbo Boyer Moore,10,3660494
Weak Boyer Moore,10,4325546
Weak Memorizing Boyer Moore,10,3980247
Weak Turbo Boyer Moore,10,3688007
Weak Boyer Moore,10,4013117
Weak Memorizing Boyer Moore,10,3649993
Weak Turbo Boyer Moore,10,3486312
Weak Boyer Moore,10,5055789
Weak Memorizing Boyer Moore,10,4686123
Weak Turbo Boyer Moore,10,4309239
Weak Boyer Moore,10,3632346
Weak Memorizing Boyer Moore,10,3584758
Weak Turbo Boyer Moore,10,3441584
Weak Boyer Moore,10,3169559
Weak Memorizing Boyer Moore,10,2808732
Weak Turbo Boyer Moore,10,2808732
Weak Boyer Moore,10,3266838
Weak Memorizing Boyer Moore,10,2896512
Weak Turbo Boyer Moore,10,2896512
Weak Boyer Moore,10,3997407
Weak Memorizing Boyer Moore,10,3942636
Weak Turbo Boyer Moore,10,3572521
Weak Boyer Moore,10,4354253
Weak Memorizing Boyer Moore,10,4129813
Weak Turbo Boyer Moore,10,3891581
Weak Boyer Moore,10,4386131
Weak Memorizing Boyer Moore,10,4040952
Weak Turbo Boyer Moore,10,3744663
Weak Boyer Moore,10,3623525
Weak Memorizing Boyer Moore,10,3352599
Weak Turbo Boyer Moore,10,3352599
Weak Boyer Moore,10,3120922
Weak Memorizing Boyer Moore,10,3026507
Weak Turbo Boyer Moore,10,2738859
Weak Boyer Moore,10,3907955
Weak Memorizing Boyer Moore,10,3778096
Weak Turbo Boyer Moore,10,3337406
Weak Boyer Moore,10,4281037
Weak Memorizing Boyer Moore,10,3777632
Weak Turbo Boyer Moore,10,3507643
Weak Boyer Moore,10,3720864
Weak Memorizing Boyer Moore,10,3317433
Weak Turbo Boyer Moore,10,3317433
Weak Boyer Moore,10,4239271
Weak Memorizing Boyer Moore,10,4135923
Weak Turbo Boyer Moore,10,3835246
Weak Boyer Moore,10,3845721
Weak Memorizing Boyer Moore,10,3506382
Weak Turbo Boyer Moore,10,3285373
Weak Boyer Moore,10,4080004
Weak Memorizing Boyer Moore,10,3698356
Weak Turbo Boyer Moore,10,3402859
Weak Boyer Moore,10,3726361
Weak Memorizing Boyer Moore,10,3455447
Weak Turbo Boyer Moore,10,3455447
Weak Boyer Moore,10,3501911
Weak Memorizing Boyer Moore,10,3379187
Weak Turbo Boyer Moore,10,3145484
Weak Boyer Moore,10,3216558
Weak Memorizing Boyer Moore,10,3197297
Weak Turbo Boyer Moore,10,3081306
Weak Boyer Moore,10,2661700
Weak Memorizing Boyer Moore,10,2394394
Weak Turbo Boyer Moore,10,2394394
Weak Boyer Moore,10,2708555
Weak Memorizing Boyer Moore,10,2437542
Weak Turbo Boyer Moore,10,2437542
Weak Boyer Moore,10,3723205
Weak Memorizing Boyer Moore,10,3705892
Weak Turbo Boyer Moore,10,3458297
Weak Boyer Moore,10,4423945
Weak Memorizing Boyer Moore,10,4208225
